lat,long,nombre_act,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,edificio,edificio_e,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,AGEB_int,geohash5km,tipoUniEco,fecha_alta
25.73302938,-100.2404706,Restaurantes con servicio de preparación de antojitos,LA SIBERIA CASA BLANCA,,6 a 10 personas,AVENIDA,CASA BLANCA,,,COLONIA,VILLAS DECASA BLANCA,,,,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1356,5,1.90E+12,9u8dq,Fijo,2010-07
19.94986287,-99.84492115,Restaurantes con servicio de preparaciÛn de tacos y tortas,TAQUERIA GONZALEZ LA CABA—ITA,,0 a 5 personas,CALLE,PANAMERICANA,,,COLONIA,CAMELIA,,,,50300,15,EDOMEX,1,Acambay de RuÌz CastaÒeda,1,Villa de Acambay de RuÌz CastaÒeda                                                                            ,235,3,1.50E+12,9g8cr,Fijo,2010-07
25.72878729,-100.1716858,Servicios de preparación de otros alimentos para consumo inmediato,CLUN DE NUTRICION HERBALIFE,,0 a 5 personas,CALLE,GUAYANA,,,COLONIA,LOMAS DEL PEDREGAL,,,,66648,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1524,17,1.90E+12,9u8f2,Fijo,2019-11
25.59071194,-100.2473744,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",PALETERIA TAPATIA,,0 a 5 personas,CALLE,PASEO DE LAS AVES,,,COLONIA,LA ESTANZUELA (F-45),,,,64988,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2951,10,1.90E+12,9u89w,Fijo,2019-11
25.67013369,-100.3190501,Restaurantes que preparan otro tipo de alimentos para llevar,COMIDAS CASERAS LA CASA DE MAMI,,0 a 5 personas,AVENIDA,CUAUHTEMOC,MERCADO PUBLICO,PLANTA BAJA,COLONIA,CENTRO DE MONTERREY,MERCADO PUBLICO,PLAZA COMERCIAL MONTERREY,11,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1686,4,1.90E+12,9u8dj,Fijo,2019-11
25.65963881,-100.3001135,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE TAMALES,,0 a 5 personas,,IGUALA,,,,NUEVO REPUEBLO,,,,NA,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1915,2,1.90E+12,9u89v,Fijo,2010-07
25.78394774,-100.5859509,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",JUGOS Y LICUADOS LA CATALINA,,0 a 5 personas,CALLE,SIERRA REAL,,,FRACCIONAMIENTO,SIERRA REAL,,,,66000,19,NuevoLeon,18,García,1,García                                                                                                        ,599,28,1.90E+12,9u86x,Fijo,2019-11
24.88470521,-99.67548394,"Bares, cantinas y similares",OSCARS BAR,,0 a 5 personas,CALLE,PROGRESO,,,COLONIA,HUALAHUISES CENTRO,,,,67890,19,NuevoLeon,29,Hualahuises,1,Hualahuises                                                                                                   ,94,6,1.90E+12,9u3je,Fijo,2010-07
25.57833546,-100.0228642,Restaurantes con servicio de preparación de tacos y tortas,TACOS LOS 2 POTRILLOS,,0 a 5 personas,CALLE,VISTA JARDINES,,,COLONIA,EMILIANO ZAPATA,,,,67485,19,NuevoLeon,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,814,34,1.90E+12,9u8ce,Semifijo,2014-12
25.70466691,-100.3474481,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CAFETERIA MDY,GRUPO SAN PABLO SA DE CV,0 a 5 personas,AVENIDA,ADOLFO RUIZ CORTINES,,,COLONIA,MITRAS CENTRO,,,,64460,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,089A,20,190390001089A,9u8dh,Fijo,2019-11
25.67486339,-100.305002,Restaurantes con servicio de preparación de antojitos,RESTAURANT EQUIPALES,RESTAURANT EQUIPALES ,0 a 5 personas,CALLE,DIEGO DE MONTEMAYOR,,,COLONIA,CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1578,18,1.90E+12,9u8dj,Fijo,2019-11
25.8918788,-100.115773,Restaurantes con servicio de preparación de antojitos,CARNITAS DON JESUS,CARNITAS DON JESUS ,0 a 5 personas,CARRETERA,ZUAZUA-LAREDO,,,MANZANA,GENERAL ZUAZUA CENTRO,,,,65750,19,NuevoLeon,25,General Zuazua,1,General Zuazua                                                                                                ,76,15,1.90E+12,9u8g3,Semifijo,2019-11
25.71885331,-100.2288735,Servicios de preparación de otros alimentos para consumo inmediato,ELAVORACION DE CUERITOS,,0 a 5 personas,CALLE,ARAUCARIA,,,COLONIA,PASEO DE LOS ANGELES,,,,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1623,13,1.90E+12,9u8dr,Fijo,2010-07
25.77235104,-100.3788711,Pensiones y casas de huéspedes,HOSPEDAJE LA CASA DE MAMA,,0 a 5 personas,CALLE,CABEZADA,,,COLONIA,FOMERREY 113,,,,64105,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3771,18,1.90E+12,9u8de,Fijo,2019-11
25.66467554,-100.4573717,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS EL SABROZON,,0 a 5 personas,CALLE,OBRERO MUNDIAL,,,COLONIA,27 DE MAYO,,,,66373,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,916,23,1.90E+12,9u8d4,Fijo,2019-11
25.67875392,-100.2596759,Restaurantes con servicio de preparación de antojitos,QUESADILLAS ESTILO MEXICO,LA ROSA DE CASTILLA ,0 a 5 personas,CALLE,LICENCIADO FRANCISCO DE BARBADILLO,,,COLONIA,CENTRO DE GUADALUPE,,,,67100,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,029A,24,190260001029A,9u8dn,Fijo,2010-07
25.70369018,-99.23924442,Hoteles sin otros servicios integrados,HOTEL VIAJERO,,0 a 5 personas,CALLE,ABASOLO,,,COLONIA,CENTRO,,,,67050,19,NuevoLeon,13,China,1,China                                                                                                         ,569,27,1.90E+12,9u96j,Fijo,2010-07
25.65671784,-100.1850428,Restaurantes con servicio de preparación de pescados y mariscos,MR FISH,COCINA BASICA REGIA ,6 a 10 personas,AVENIDA,PABLO LIVAS,,,COLONIA,TRES CAMINOS,,,,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1635,33,1.90E+12,9u8cb,Fijo,2010-07
25.67879546,-100.2539782,"Bares, cantinas y similares",BAR LA RAMITA,,0 a 5 personas,CALLE,IGNACIO LOPEZ RAYON,,,COLONIA,CENTRO,,,,67100,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,302,2,1.90E+12,9u8dn,Fijo,2019-11
25.76964516,-100.3800084,Restaurantes con servicio de preparación de tacos y tortas,VENTA DE REFRESCOS Y TACOS MAÑANEROS SIN NOMBRE,,0 a 5 personas,CALLE,BALAUSTRADA,,,COLONIA,SAN BERNABE XII (F-115),,,,64115,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4464,15,1.90E+12,9u8de,Fijo,2019-11
25.76153485,-100.2579231,Restaurantes con servicio de preparación de tacos y tortas,TACOS MARCELO,,0 a 5 personas,CALLE,MIGUEL NEGRETE,,,COLONIA,IGNACIO RAMIREZ,,,,66410,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,860,4,1.90E+12,9u8dw,Fijo,2014-12
25.68237372,-100.2360453,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LAS HIJAS DE VILLA,,0 a 5 personas,AVENIDA,GENERAL PLUTARCO ELIAS CALLES,,,COLONIA,EXPOSICION MODELO,,,,67150,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,478,40,1.90E+12,9u8dp,Fijo,2019-11
25.75559753,-100.2887158,"Bares, cantinas y similares",BAR EL TENAMPA,BAR EL TENAMPA ,0 a 5 personas,AVENIDA,BENITO JUAREZ,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,95,30,1.90E+12,9u8dt,Fijo,2019-11
25.86760064,-100.2493387,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,ELABORACION DE ALIMENTOS SIN NOMBRE,,0 a 5 personas,CARRETERA,CARRETERA A SALINAS VICTORIA,,,ZONA MILITAR,CENTRO DE REINSERCION SOCIAL APODACA,,,,66600,19,NuevoLeon,6,Apodaca,243,Entronque Laredo-Salinas Victoria                                                                             ,1100,2,1.90E+12,9u8en,Fijo,2019-11
25.67883628,-100.2528245,Restaurantes con servicio de preparación de antojitos,ANTOJITOS MEXICANOS BERNAL,,0 a 5 personas,CALLE,LICENCIADO SEBASTIAN LERDO DE TEJADA,,,COLONIA,GUERRA,,,,67140,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,302,11,1.90E+12,9u8dn,Fijo,2019-11
25.69703458,-100.278429,Restaurantes con servicio de preparación de tacos y tortas,TACOS JESSY,,0 a 5 personas,CALLE,MIRTO,,,COLONIA,MODERNA,,,,64530,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1101,24,1.90E+12,9u8dn,Fijo,2019-11
25.65592912,-100.387075,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,MÁXIMA DISTINCIÓN,,51 a 100 personas,AVENIDA,JOSÉ VASCONCELOS,,,COLONIA,DEL VALLE,,,,66220,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,187,67,1.90E+12,9u89g,Fijo,2019-11
25.82626733,-100.295742,Restaurantes con servicio de preparación de tacos y tortas,SUPER TORTAS COLOMBIA,,0 a 5 personas,CALLE,EVARISTO CABALLERO,,,COLONIA,ANDRES CABALLERO,,,,66050,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,787,25,1.90E+12,9u8dv,Fijo,2019-11
25.68241147,-100.2393358,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y GORDITAS,,0 a 5 personas,CALLE,COMANCHE,,,FRACCIONAMIENTO,AZTECA,,,,67150,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,336,10,1.90E+12,9u8dn,Semifijo,2019-11
25.62570198,-100.275979,Restaurantes de autoservicio,MC DONALS POSTRES,RESTAURANTES ADMX S DE RL DE CV,31 a 50 personas,AVENIDA,EUGENIO GARZA SADA,,,COLONIA,CONTRY,CENTRO Y PLAZA COMERCIAL,,,64860,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2241,21,1.90E+12,9u89y,Fijo,2016-01
25.72872819,-100.1579475,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA PRIMARIA JOSE GOROSTIZA ALCALA TM,,0 a 5 personas,CALLE,DIEGO DE RIVERA,,,FRACCIONAMIENTO,MISION REAL,,,,66640,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1859,1,1.90E+12,9u8f2,Fijo,2014-12
25.62125822,-100.1413731,Servicios de preparación de otros alimentos para consumo inmediato,SNACK SIN NOMBRE,,0 a 5 personas,CALLEJON,MALVA,,,FRACCIONAMIENTO,LAS BUGAMBILIAS,,,,67280,19,NuevoLeon,31,Juárez,313,Arboledas de San Roque                                                                                        ,1796,26,1.90E+12,9u8cc,Fijo,2019-11
25.6946531,-100.3706471,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",JUGOS LA FAMOSA,,0 a 5 personas,BOULEVARD,PUERTA DEL SOL,,,COLONIA,COLINAS DE SAN JERONIMO 10MO SECT,,,,64630,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4939,2,1.90E+12,9u8dh,Fijo,2010-07
26.50272246,-100.1757615,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANTE CAFÉ SABINAS,,11 a 30 personas,CALLE,ITURBIDE,,,COLONIA,CENTRO,,,,65200,19,NuevoLeon,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo                                                                                        ,584,23,1.90E+12,9u8yb,Fijo,2010-07
24.85415553,-99.56616681,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE TAMALES,,0 a 5 personas,CALLE,AQUILES SERDAN,,,COLONIA,LINARES CENTRO,,,,67700,19,NuevoLeon,33,Linares,1,Linares                                                                                                       ,646,31,1.90E+12,9u3jq,Fijo,2019-11
25.68409463,-100.3630427,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,SIBERIA TACOS,,0 a 5 personas,BOULEVARD,PUERTA DEL SOL,,,COLONIA,COLINAS DE SAN JERONIMO 1ER SECTOR,,,,64630,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1417,38,1.90E+12,9u8dh,Fijo,2010-07
25.82329198,-100.2257409,Restaurantes con servicio de preparación de antojitos,TOSTADAS DE POLLO LA TOSTACHA,,0 a 5 personas,BOULEVARD,PROFESOR HUMBERTO RAMOS LOZANO,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,FRACCIONAMIENTO,PASEO DE SANTA ROSA,CENTRO Y PLAZA COMERCIAL,PLAZA PASEO,172,66610,19,NuevoLeon,6,Apodaca,133,Santa Rosa                                                                                                    ,2556,1,1.90E+12,9u8dz,Fijo,2014-12
25.67660837,-100.3142165,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,COMIDAS,,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,MERCADO PUBLICO,PISO 1,COLONIA,ZONA CENTRO,MERCADO PUBLICO,MERCAD JUAREZ,138 Y 139,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1544,18,1.90E+12,9u8dj,Fijo,2010-07
25.67994602,-100.1595089,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA DOS RIOS,,0 a 5 personas,CALLE,RIO TAMUIN,,,COLONIA,DOS RIOS,,,,67168,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2192,3,1.90E+12,9u8f0,Fijo,2014-12
25.6753886,-100.3152814,Restaurantes con servicio de preparación de tacos y tortas,COMIDAS EMANUEL TACOS Y GORDITAS,,0 a 5 personas,CALLE,MODESTO ARREOLA,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,153A,26,190390001153A,9u8dj,Fijo,2014-12
25.71146512,-100.2491164,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",ESTANQUILLO ESCUELA NIÑOS HEROES,,0 a 5 personas,CALLE,HERCULES,,,COLONIA,HACIENDA LOS MORALES 1 SECTOR,,,,66495,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1271,4,1.90E+12,9u8dq,Fijo,2010-07
25.73958945,-100.3402217,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,NEGOCIO DE TOSTADERIA LA REGION,,0 a 5 personas,AVENIDA,ALMAZAN,,,COLONIA,LOS DORADOS,,,,64240,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,226,12,1.90E+12,9u8dk,Fijo,2019-11
25.68220134,-100.4854337,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS RAUL,,6 a 10 personas,AVENIDA,LICENCIADO MANUEL ORDOÑEZ,,,COLONIA,CUMBRES DE SANTA CATARINA II,,,,66358,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,935,1,1.90E+12,9u8d1,Fijo,2010-07
26.31010423,-99.53916132,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",SNACK DEL RIO,,0 a 5 personas,CALLE,GUERRERO,,,COLONIA,AGUALEGUAS CENTRO,,,,65800,19,NuevoLeon,2,Agualeguas,1,Agualeguas                                                                                                    ,230,26,1.90E+12,9u9jw,Fijo,2010-07
